Number,Year,Title,Genre,Rated,Type,Runtime,Director,Writer,Actors,Language,Country,Awards,imdbRating
471,1931,City Lights,6.666666666666667,7.827160493827161,6.0,87,8.666666666666666,9.0,9.0,6.0,6.0,3,9.0
473,1997,Princess Mononoke,6.333333333333333,6.6177194421657095,6.0,134,8.666666666666666,8.0,7.25,7.0,7.0,18,9.0
474,1998,Legend of 1900,7.0,6.561867935752528,6.0,165,8.333333333333334,9.0,6.75,6.5,7.0,25,9.0
475,1993,Surf Ninjas,6.0,6.75021682567216,6.0,87,5.5,6.0,5.25,6.0,6.0,1,5.0
481,2002,Building the Great Pyramid,7.0,7.388888888888889,6.0,58,8.0,8.0,8.0,6.0,6.5,0,8.0
482,2002,Frida,7.0,6.561867935752528,6.0,123,8.0,7.8,6.25,6.666666666666667,6.0,58,8.0
483,2001,Rush Hour 2,6.0,6.6177194421657095,6.0,90,7.166666666666667,6.5,6.5,6.666666666666667,6.5,31,7.0
486,1959,Journey to the Center of the Earth,6.0,7.516129032258065,6.0,132,7.2,7.666666666666667,7.5,6.8,6.0,4,8.0
488,2001,His Secret Life,7.0,6.561867935752528,6.0,106,7.333333333333333,7.75,7.75,7.0,7.0,21,8.0
489,1998,Return to Paradise,6.666666666666667,6.561867935752528,6.0,111,6.666666666666667,6.75,6.5,6.0,6.0,2,7.0
490,1999,The Passion of Ayn Rand,7.0,7.611111111111111,6.0,104,7.0,6.0,6.0,6.0,6.0,10,6.0
491,1966,Torn Curtain,6.0,7.516129032258065,6.0,128,7.8108108108108105,7.0,7.0,6.75,6.0,2,7.0
492,1984,Mrs. Soffel,7.0,6.6177194421657095,6.0,110,7.0,7.0,6.75,6.0,6.0,2,7.0
495,2000,Mission Kashmir,6.5,6.561867935752528,6.0,154,7.333333333333333,7.0,6.25,6.666666666666667,7.0,28,7.0
499,2000,Under Suspicion,6.333333333333333,6.561867935752528,6.0,110,6.714285714285714,7.0,6.75,6.666666666666667,6.5,2,7.0
501,1975,Three Days of the Condor,6.0,6.561867935752528,6.0,117,7.375,7.0,6.75,6.5,6.0,9,8.0
505,1997,A Thousand Acres,7.0,6.561867935752528,6.0,105,7.0,6.5,6.5,6.0,6.0,3,6.0
507,1966,Nevada Smith,7.0,7.566810344827586,6.0,128,7.357142857142857,7.0,7.0,6.0,6.0,1,7.0
508,1979,Saint Jack,7.0,6.561867935752528,6.0,112,7.75,7.5,7.0,6.0,6.0,2,8.0
511,2002,Avenging Angelo,6.0,6.561867935752528,6.0,97,7.0,6.0,6.25,6.0,6.666666666666667,0,6.0
513,1995,Butterfly Kiss,6.666666666666667,7.084432717678101,6.0,88,7.25,7.0,6.75,6.0,7.0,4,7.0
515,2005,Avia Vampire Hunter,5.5,7.084432717678101,6.0,83,3.0,3.0,3.0,6.0,6.0,0,3.0
516,2001,Monsoon Wedding,6.666666666666667,6.561867935752528,6.0,114,7.6,8.0,7.25,6.5,6.6,18,8.0
517,2001,Two Can Play That Game,6.5,6.561867935752528,6.0,90,7.0,7.0,6.5,6.0,6.0,7,7.0
518,1969,The Prime of Miss Jean Brodie,7.0,6.75021682567216,6.0,116,7.5,7.666666666666667,7.5,6.75,6.5,16,8.0
522,1999,Love Songs,7.0,7.084432717678101,6.0,101,7.0,7.0,6.75,6.0,6.0,7,7.0
523,1969,My Side of the Mountain,6.0,6.877256317689531,6.0,100,6.5,7.0,7.0,6.0,6.0,1,7.0
524,1999,Mumford,6.5,6.561867935752528,6.0,112,7.222222222222222,7.0,6.5,6.0,6.0,2,7.0
525,1999,The Last Seduction II,6.333333333333333,6.561867935752528,6.0,96,5.0,5.0,5.25,6.0,6.5,0,5.0
526,1994,Angie,6.666666666666667,6.561867935752528,6.0,107,6.75,6.0,6.0,6.0,6.0,1,6.0
527,1985,Barbarian Queen,6.0,6.561867935752528,6.0,72,6.333333333333333,4.0,4.0,6.0,6.5,0,4.0
528,2005,The Hitchhiker's Guide to the Galaxy,6.0,6.75021682567216,6.0,109,7.0,6.666666666666667,6.5,6.0,6.5,10,7.0
529,1998,Summer of the Monkeys,6.5,6.877256317689531,6.0,101,7.2,7.0,6.25,6.0,6.0,4,7.0
530,1987,Return to Horror High,5.5,6.561867935752528,6.0,95,5.0,5.0,5.25,6.0,6.0,0,5.0
532,1988,Young Einstein,6.5,6.75021682567216,6.0,91,5.0,5.0,5.25,6.0,6.0,4,5.0
533,1991,Drop Dead Fred,6.333333333333333,6.6177194421657095,6.0,103,6.0,6.0,5.75,6.0,6.5,0,6.0
534,2000,With a Friend Like Harry,6.333333333333333,6.561867935752528,6.0,117,8.0,8.0,7.0,7.0,7.0,22,8.0
535,1960,The Alamo,6.666666666666667,7.14540059347181,6.0,167,7.0,7.0,6.75,6.5,6.0,15,7.0
537,1991,Here is Greenwood,6.666666666666667,6.75021682567216,6.0,180,8.0,8.0,7.25,7.0,6.5,0,8.0
538,2003,A Crime of Passion,6.333333333333333,6.6177194421657095,6.0,0,6.0,5.5,5.25,6.0,6.0,0,6.0
542,1997,The Blackout,7.0,6.561867935752528,6.0,98,6.25,6.0,6.25,6.5,6.5,4,6.0
547,1992,Kuffs,6.0,6.6177194421657095,6.0,102,6.0,6.0,6.0,6.0,6.0,2,6.0
548,1991,Hudson Hawk,6.0,6.561867935752528,6.0,100,6.0,6.0,6.25,6.5,6.0,8,6.0
549,1955,Rage at Dawn,7.0,7.516129032258065,6.0,87,6.0,6.0,6.75,6.0,6.0,0,6.0
550,1995,First Knight,6.333333333333333,6.6177194421657095,6.0,134,6.666666666666667,6.25,6.5,6.0,6.5,0,6.0
551,1994,The Santa Clause,6.333333333333333,6.75021682567216,6.0,97,5.75,6.0,6.25,6.5,6.0,9,7.0
552,1994,Radioland Murders,6.333333333333333,6.75021682567216,6.0,108,7.0,7.2,6.75,6.0,6.0,0,7.0
553,1995,Rangeela,6.666666666666667,7.084432717678101,6.0,142,7.166666666666667,7.0,6.75,7.5,7.0,6,8.0
554,1972,Solaris,6.333333333333333,6.75021682567216,6.0,167,9.0,8.666666666666666,9.0,7.0,8.0,6,9.0
556,1999,New Waterford Girl,6.0,7.084432717678101,6.0,97,6.333333333333333,8.0,7.0,6.0,6.0,14,8.0
557,1991,Liebestraum,6.0,6.561867935752528,6.0,112,6.6,6.0,6.5,6.0,6.0,0,6.0
561,1963,High and Low,6.333333333333333,7.566810344827586,6.0,143,8.733333333333333,8.2,8.25,7.0,7.0,6,9.0
562,2002,Bloody Mallory,5.666666666666667,6.561867935752528,6.0,94,5.0,5.0,5.0,7.0,7.0,0,5.0
563,2001,Jimmy Neutron: Boy Genius,6.333333333333333,6.877256317689531,6.0,82,6.0,6.0,5.75,6.0,6.0,6,6.0
564,1990,Predator 2,5.666666666666667,6.561867935752528,6.0,108,6.714285714285714,7.0,6.25,6.0,6.0,5,7.0
566,1996,Bullet,6.333333333333333,6.561867935752528,6.0,96,6.666666666666667,6.5,6.75,6.0,6.0,0,7.0
567,2003,Dunsmore,7.0,6.561867935752528,6.0,89,7.5,7.0,7.0,6.0,6.0,1,7.0
569,1979,The In-Laws,6.0,6.75021682567216,6.0,103,7.125,6.0,7.25,6.666666666666667,6.0,0,8.0
570,2000,The Visit,7.0,6.561867935752528,6.0,107,7.0,7.0,7.0,6.0,6.0,16,7.0
571,1999,American Beauty,7.0,6.561867935752528,6.0,122,8.5,9.0,6.75,6.0,6.0,204,9.0
573,1983,Winners & Sinners,6.0,6.6177194421657095,6.0,108,7.166666666666667,7.0,7.0,7.0,7.0,2,7.0
574,1960,Strangers When We Meet,7.0,7.516129032258065,6.0,117,7.375,7.0,7.0,6.0,6.0,0,8.0
578,1963,The Terror,5.5,6.75021682567216,6.0,81,5.0,5.0,6.25,6.0,6.0,0,5.0
582,1986,Jo Jo Dancer,6.666666666666667,6.561867935752528,6.0,97,7.0,7.333333333333333,6.75,6.0,6.0,1,7.0
583,1959,Third Man on the Mountain,6.333333333333333,7.516129032258065,6.0,107,6.857142857142857,8.0,7.25,6.0,6.5,0,8.0
584,1998,The Curve,6.5,7.084432717678101,6.0,0,8.0,8.0,8.0,6.0,6.0,2,8.0
585,1995,My Family,7.0,6.561867935752528,6.0,128,7.333333333333333,7.5,7.75,6.0,6.0,8,8.0
586,1995,Shanghai Triad,6.666666666666667,6.561867935752528,6.0,108,8.25,8.0,7.75,7.0,7.0,9,8.0
587,1983,The Scarlet and the Black,7.0,7.084432717678101,6.0,143,6.25,8.0,7.25,6.666666666666667,6.666666666666667,3,8.0
591,2003,Particles of Truth,7.0,6.561867935752528,6.0,101,7.0,7.0,6.75,6.0,6.0,0,7.0
592,1974,House of Whipcord,5.0,6.561867935752528,6.0,102,6.0,6.0,6.0,6.0,7.0,0,6.0
599,1989,Sea of Love,6.333333333333333,6.561867935752528,6.0,113,6.777777777777778,7.0,6.25,6.0,6.0,4,7.0
600,1966,What's Up,6.0,6.75021682567216,6.0,80,7.0,7.0,6.5,6.5,6.5,0,7.0
602,2000,Tokyo Raiders,6.333333333333333,6.6177194421657095,6.0,118,6.0,6.0,6.25,6.666666666666667,7.0,4,6.0
607,1994,Speed,6.0,6.561867935752528,6.0,116,6.0,6.0,6.5,6.0,6.0,37,8.0
608,1970,The Lickerish Quartet,7.0,6.561867935752528,6.0,90,6.5,6.666666666666667,7.0,6.0,6.666666666666667,0,7.0
612,1946,Cloak and Dagger,6.666666666666667,7.516129032258065,6.0,106,7.909090909090909,7.0,6.75,6.666666666666667,6.0,0,7.0
614,1993,Bad Boy Bubby,6.333333333333333,7.084432717678101,6.0,114,8.0,8.0,8.0,6.0,6.5,12,8.0
615,1999,An Ideal Husband,6.5,6.6177194421657095,6.0,97,7.0,7.0,6.75,6.0,6.5,21,7.0
621,1997,Armageddon,6.0,7.084432717678101,6.0,117,6.4,6.0,6.0,6.75,7.0,1,5.0
622,1991,Talkin' Dirty After Dark,6.0,6.561867935752528,6.0,89,6.0,6.0,6.0,6.0,6.0,0,6.0
625,1999,Underground Comedy Movie,6.0,6.561867935752528,6.0,88,3.0,3.0,3.0,6.0,6.0,1,3.0
626,1941,They Died with Their Boots On,7.0,7.516129032258065,6.0,140,7.9,8.0,7.25,6.0,6.0,0,8.0
627,1971,Beware of a Holy Whore,6.5,7.084432717678101,6.0,103,7.833333333333333,7.0,7.0,6.75,7.0,0,7.0
628,2003,Rescue Heroes: The Movie,6.5,7.084432717678101,6.0,0,7.0,7.0,6.75,6.0,6.0,0,7.0
629,1984,Firestarter,5.666666666666667,6.561867935752528,6.0,114,5.857142857142857,6.5,5.75,6.0,6.0,2,6.0
630,1977,Empire of the Ants,5.666666666666667,6.75021682567216,6.0,89,4.25,4.0,5.0,6.0,6.0,2,4.0
631,2005,Unleashed,6.333333333333333,6.561867935752528,6.0,103,7.0,7.0,6.75,6.0,6.666666666666667,1,7.0
632,1972,Shaft's Big Score!,6.333333333333333,6.561867935752528,6.0,104,7.0,7.0,6.25,6.0,6.0,0,7.0
633,1993,Baazigar,6.333333333333333,6.561867935752528,6.0,175,7.142857142857143,6.666666666666667,7.25,7.0,7.0,10,8.0
636,1980,Stir Crazy,6.0,6.561867935752528,6.0,111,6.5,6.0,6.25,6.0,6.0,1,7.0
638,1985,The Last Dragon,6.333333333333333,6.6177194421657095,6.0,109,6.090909090909091,7.0,6.75,6.0,6.0,3,7.0
640,1992,To Catch a Killer,6.666666666666667,7.14540059347181,6.0,182,7.5,8.0,6.75,6.0,6.0,5,8.0
641,1968,Charly,6.666666666666667,6.75021682567216,6.0,103,7.428571428571429,7.0,7.0,6.0,6.0,10,8.0
643,2002,Buying the Cow,6.5,6.561867935752528,6.0,88,6.0,6.0,6.0,6.0,6.0,0,6.0
644,1994,Cheyenne Warrior,6.5,6.75021682567216,6.0,90,5.4,4.0,6.0,6.0,6.0,0,7.0
645,2004,Dear Frankie,7.0,6.6177194421657095,6.0,105,8.0,8.0,7.75,7.0,7.0,14,8.0
646,1987,Matewan,7.0,6.6177194421657095,6.0,135,7.6,7.0,7.25,6.5,6.0,10,8.0
647,1960,Cinderfella,6.0,7.084432717678101,6.0,91,7.0,7.0,6.5,6.0,6.0,1,6.0
652,1996,Marvin's Room,7.0,6.6177194421657095,6.0,98,7.0,7.0,7.0,6.0,6.0,17,7.0
653,2000,American Tragedy,6.5,6.6177194421657095,6.0,170,6.666666666666667,6.0,6.25,6.0,6.0,4,6.0
658,1991,Robin Hood: Prince of Thieves,6.333333333333333,6.6177194421657095,6.0,143,7.4,6.666666666666667,6.75,6.0,6.0,34,7.0
659,1972,The Last House on the Left,6.0,6.277777777777778,6.0,84,6.7272727272727275,6.0,6.0,6.0,6.0,0,6.0
660,2000,Saving Grace,6.0,6.561867935752528,6.0,93,7.0,7.0,6.75,6.5,7.0,13,7.0
662,1995,Rob Roy,6.666666666666667,6.561867935752528,6.0,139,7.142857142857143,6.0,6.75,6.0,6.5,5,7.0
664,1997,Office Killer,5.666666666666667,6.561867935752528,6.0,82,5.0,5.2,5.75,6.0,6.0,1,5.0
665,1976,Lipstick,6.333333333333333,6.561867935752528,6.0,89,6.333333333333333,7.0,6.0,6.0,6.0,0,6.0
666,2000,The Man Who Came to Dinner,6.5,7.084432717678101,6.0,176,8.0,8.0,7.0,6.0,6.0,0,8.0
670,2002,He Loves Me,6.5,6.6177194421657095,6.0,92,8.0,8.0,7.25,7.0,7.0,2,8.0
672,1991,He Said,6.666666666666667,6.6177194421657095,6.0,115,6.0,6.0,6.25,6.0,6.0,0,6.0
674,1988,Hellbound: Hellraiser II,5.5,6.561867935752528,6.0,97,5.333333333333333,6.5,7.0,6.0,6.5,5,7.0
676,1998,Mafia!,6.0,6.6177194421657095,6.0,87,6.8,6.333333333333333,6.0,6.5,6.0,2,6.0
678,1965,Loves of a Blonde,6.666666666666667,7.566810344827586,6.0,88,8.125,8.0,8.0,7.0,8.0,6,8.0
680,2000,Better Than Sex,7.0,6.561867935752528,6.0,95,7.0,7.0,6.75,6.0,6.5,13,7.0
681,1986,Police Academy 3: Back in Training,6.0,6.75021682567216,6.0,83,6.0,5.0,5.25,6.0,6.0,1,6.0
682,1998,The Mighty,6.5,6.6177194421657095,6.0,100,6.8,8.0,7.0,6.0,6.0,7,8.0
684,1995,Visitors of the Night,6.0,6.75021682567216,6.0,98,6.0,6.0,6.0,6.0,6.0,0,6.0
685,1999,Running Out of Time,6.333333333333333,7.084432717678101,6.0,93,7.5,7.666666666666667,7.0,6.5,7.0,13,8.0
686,2000,Bedazzled,6.333333333333333,6.6177194421657095,6.0,93,7.0,6.166666666666667,6.25,6.666666666666667,6.0,4,6.0
689,1998,One True Thing,7.0,6.561867935752528,6.0,127,7.0,7.0,6.25,6.5,6.0,8,7.0
691,1999,Angel's Dance,6.0,6.561867935752528,6.0,99,7.0,7.0,6.5,6.0,6.0,0,7.0
692,1992,The Hand that Rocks the Cradle,6.0,6.561867935752528,6.0,110,7.125,7.0,5.5,6.0,6.0,11,7.0
693,1996,The Quest,6.0,6.6177194421657095,6.0,95,6.0,5.75,5.5,6.0,6.0,1,6.0
695,2004,Koma,6.333333333333333,6.561867935752528,6.0,88,7.0,7.0,7.0,7.0,7.0,2,7.0
696,1996,Last Man Standing,6.333333333333333,6.561867935752528,6.0,101,7.055555555555555,7.0,6.25,6.5,6.0,0,7.0
698,1997,Daud,6.0,7.084432717678101,6.0,0,7.166666666666667,6.0,6.5,7.0,7.0,0,6.0
700,1997,Todd McFarlane's Spawn,6.0,7.566810344827586,6.0,120,8.0,8.0,7.5,6.0,6.0,0,8.0
701,2002,Nine Lives,5.5,6.561867935752528,6.0,85,3.0,3.0,3.25,6.0,7.0,0,3.0
704,1998,A Change of Heart,7.0,7.084432717678101,6.0,102,7.666666666666667,6.0,6.5,6.0,6.0,0,7.0
705,1989,Major League,6.0,6.561867935752528,6.0,107,6.6,7.0,6.0,6.666666666666667,6.0,1,8.0
706,1991,Mobsters,6.5,6.561867935752528,6.0,104,6.0,6.0,5.25,6.0,6.0,2,6.0
707,2003,The Return,6.333333333333333,7.14540059347181,6.0,105,8.0,8.0,8.0,7.0,7.0,42,8.0
708,2000,The Perfect Storm,6.333333333333333,6.6177194421657095,6.0,130,7.555555555555555,7.0,6.25,6.0,6.0,30,7.0
716,1958,The Bravados,7.0,7.516129032258065,6.0,98,7.285714285714286,7.0,6.0,6.5,6.0,2,7.0
717,2004,Testosterone,6.0,7.084432717678101,6.0,92,5.0,5.0,5.0,6.666666666666667,7.0,3,5.0
718,2003,44 Minutes,6.333333333333333,6.561867935752528,6.0,103,6.0,6.0,6.75,6.0,6.0,4,7.0
719,1997,City of Industry,6.333333333333333,6.561867935752528,6.0,97,6.7,7.0,6.25,6.0,6.0,1,7.0
720,1989,Roger & Me,7.0,6.561867935752528,6.0,91,7.5,7.0,8.0,6.0,6.0,13,8.0
721,1994,Royal Deceit,6.5,6.561867935752528,6.0,103,7.0,6.25,6.5,6.5,6.6,0,6.0
723,1991,Curly Sue,6.333333333333333,6.75021682567216,6.0,101,7.25,6.0,6.0,6.0,6.0,1,6.0
725,2004,Woman Thou Art Loosed,7.0,6.561867935752528,6.0,94,6.090909090909091,6.666666666666667,6.5,6.0,6.0,13,7.0
726,1990,The Haunting of Morella,6.0,6.561867935752528,6.0,82,4.1875,4.0,4.5,6.0,6.0,0,4.0
729,2000,Fast Food,6.333333333333333,7.084432717678101,6.0,12,7.0,7.0,7.0,6.0,6.0,0,7.0
731,1997,Mr. Magoo,6.0,6.75021682567216,6.0,87,6.0,5.0,5.5,6.0,6.0,1,4.0
733,1988,Dead Ringers,6.5,6.561867935752528,6.0,116,7.444444444444445,7.5,7.0,6.0,6.0,33,8.0
734,1992,Indochine,7.0,6.6177194421657095,6.0,159,8.0,8.0,7.0,7.0,7.0,23,8.0
736,2002,The Last Man,6.333333333333333,7.084432717678101,6.0,24,7.0,7.0,6.0,6.0,6.0,0,7.0
738,1999,A Slipping Down Life,7.0,6.561867935752528,6.0,109,7.0,7.0,6.5,6.0,6.0,4,7.0
739,2001,Treading Water,7.0,7.084432717678101,6.0,94,6.0,6.0,6.0,6.0,6.0,2,6.0
740,1988,The House on Carroll Street,6.5,6.75021682567216,6.0,101,7.071428571428571,7.0,6.5,6.0,6.0,1,7.0
743,1994,Widows' Peak,6.0,6.75021682567216,6.0,101,6.7,7.0,6.5,6.5,7.0,3,7.0
746,2001,Domestic Disturbance,6.0,6.6177194421657095,6.0,89,6.777777777777778,6.0,6.0,6.0,6.0,4,6.0
748,2002,I Can Do Bad All By Myself,6.0,7.566810344827586,6.0,0,4.666666666666667,5.0,5.0,6.0,6.0,0,5.0
749,1990,Ernest Goes to Jail,6.0,6.75021682567216,6.0,81,5.625,6.0,5.5,6.0,6.0,0,6.0
750,2004,The Librarian: Quest for the Spear,6.0,7.566810344827586,6.0,92,7.0,7.0,6.75,6.8,6.0,7,7.0
754,1984,The Lonely Guy,6.0,6.561867935752528,6.0,90,7.125,7.0,6.5,6.0,6.0,0,7.0
755,1989,Music Box,6.333333333333333,6.6177194421657095,6.0,124,7.6,6.0,6.75,6.5,6.0,4,8.0
758,2004,Mean Girls,6.0,6.6177194421657095,6.0,97,6.75,7.0,6.25,6.75,6.0,30,7.0
760,2005,Pooh's Heffalump Movie,6.333333333333333,6.877256317689531,6.0,68,7.0,6.666666666666667,6.75,6.0,6.0,1,7.0
761,2000,O Fantasma,7.0,7.14540059347181,6.0,87,6.0,6.0,6.0,7.0,6.0,4,6.0
763,1972,The Poseidon Adventure,6.333333333333333,6.75021682567216,6.0,117,8.0,7.0,6.75,6.5,6.0,18,8.0
765,1994,Grief,6.666666666666667,7.0,6.0,18,6.0,6.0,6.0,6.0,6.0,0,6.0
766,1959,A Hole in the Head,6.0,7.516129032258065,6.0,120,8.181818181818182,7.0,7.0,6.0,6.0,4,7.0
767,2001,Edges of the Lord,6.666666666666667,6.561867935752528,6.0,95,7.0,7.0,6.75,6.0,6.5,7,7.0
768,1995,The Star Maker,7.0,6.561867935752528,6.0,113,8.333333333333334,8.0,8.0,7.333333333333333,7.0,27,8.0
769,1958,The Crawling Eye,5.5,7.14540059347181,6.0,84,5.0,6.0,5.75,6.0,7.0,0,5.0
772,1998,Gloria Estefan: Don't Stop!,7.0,7.084432717678101,6.0,70,7.0,7.0,7.0,6.5,6.0,1,7.0
773,2001,He Died with a Felafel in His Hand,6.5,7.566810344827586,6.0,107,8.0,8.0,7.5,6.0,6.5,4,8.0
781,2004,Care Bears: Journey to Joke-a-Lot,6.666666666666667,7.566810344827586,6.0,80,5.0,5.0,5.5,6.0,6.0,1,5.0
785,1981,American Pop,7.0,6.561867935752528,6.0,96,6.857142857142857,8.0,8.0,6.75,6.0,0,8.0
786,1966,Tokyo Drifter,6.333333333333333,7.566810344827586,6.0,82,7.75,8.0,8.0,7.0,7.0,0,8.0
788,1994,Clerks,6.0,6.561867935752528,6.0,92,7.666666666666667,7.0,7.75,6.0,6.0,14,8.0
789,1991,Boyz N the Hood,6.5,6.561867935752528,6.0,112,6.857142857142857,7.0,7.5,6.0,6.0,27,8.0
791,2000,Don Henley: Live Inside Job,7.0,7.084432717678101,6.0,105,9.0,9.0,9.0,6.0,6.0,0,9.0
794,1992,A Stranger Among Us,6.666666666666667,6.6177194421657095,6.0,110,7.2631578947368425,6.0,5.75,6.666666666666667,6.0,4,6.0
796,1976,Rabid,6.0,7.084432717678101,6.0,86,7.0,7.0,6.75,7.0,7.0,0,7.0
797,1959,Look Back in Anger,7.0,7.084432717678101,6.0,98,7.0,8.0,7.5,6.0,7.0,6,8.0
798,1975,Jaws,6.333333333333333,6.75021682567216,6.0,124,7.947368421052632,7.333333333333333,6.5,6.0,6.0,29,8.0
802,1928,Spies,6.5,7.14540059347181,6.0,90,7.909090909090909,8.0,8.0,7.0,6.0,0,8.0
803,2001,Soul Assassin,6.0,6.561867935752528,6.0,96,5.0,5.0,5.5,6.0,6.0,0,5.0
806,1960,Eyes Without a Face,6.0,7.14540059347181,6.0,90,8.0,8.0,7.75,7.0,7.0,0,8.0
807,1959,The Mouse That Roared,6.0,7.516129032258065,6.0,83,7.5,6.666666666666667,7.0,6.5,7.0,0,7.0
808,1998,Dead Man on Campus,6.0,6.561867935752528,6.0,96,6.0,6.0,6.0,6.0,6.0,0,6.0
809,2002,Left Behind II: Tribulation Force,6.333333333333333,6.6177194421657095,6.0,94,6.0,6.0,5.0,6.0,6.0,2,6.0
810,1958,The Matchmaker,6.5,7.516129032258065,6.0,103,7.666666666666667,7.0,7.0,6.0,6.0,1,7.0
811,1992,The Lawnmower Man,5.5,6.561867935752528,6.0,108,5.75,6.0,5.75,6.0,6.666666666666667,3,6.0
815,1959,Tiger Bay,6.333333333333333,7.084432717678101,6.0,105,6.615384615384615,8.0,7.25,6.666666666666667,7.0,6,8.0
816,2001,Marlene Dietrich: Her Own Song,7.0,7.084432717678101,6.0,100,9.0,9.0,8.75,6.75,6.0,0,9.0
817,1980,My Bodyguard,6.333333333333333,6.75021682567216,6.0,102,7.2,8.0,7.0,6.0,6.0,3,8.0
818,1976,Logan's Run,6.0,6.75021682567216,6.0,119,7.2,7.0,6.75,6.0,6.0,11,7.0
819,1998,The Faculty,5.5,6.561867935752528,6.0,104,7.0,6.666666666666667,5.75,6.0,6.0,8,7.0
820,2005,Predator Island,5.666666666666667,6.561867935752528,6.0,73,3.0,3.0,3.0,6.0,6.0,0,3.0
821,1972,Slaughter,6.333333333333333,6.561867935752528,6.0,92,6.333333333333333,6.0,6.25,6.0,6.0,0,6.0
823,1988,Sleepaway Camp II: Unhappy Campers,5.5,6.561867935752528,6.0,80,6.0,6.0,6.0,6.0,6.0,0,6.0
824,1977,A Piece of the Action,6.0,6.75021682567216,6.0,135,6.5,7.0,6.5,6.0,6.0,0,7.0
825,1983,Bill Cosby: Himself,6.5,6.75021682567216,6.0,105,9.0,7.0,6.0,6.0,6.0,0,9.0
830,1994,Return to a Better Tomorrow,6.0,7.084432717678101,6.0,103,7.142857142857143,6.0,6.5,6.5,7.0,0,6.0
831,1987,Mannequin,6.333333333333333,6.75021682567216,6.0,90,5.25,5.0,5.75,6.0,6.0,9,6.0
833,1996,White Squall,6.5,6.6177194421657095,6.0,129,7.636363636363637,7.0,6.75,6.666666666666667,6.5,1,7.0
838,2003,Gang of Roses,6.666666666666667,6.561867935752528,6.0,94,4.0,4.0,4.25,6.0,6.0,0,3.0
839,1945,The Thin Man Goes Home,6.0,7.516129032258065,6.0,100,7.0,7.8,7.25,6.0,6.0,0,8.0
840,1941,The Lady Eve,6.5,7.566810344827586,6.0,94,8.0,7.5,7.25,6.0,6.0,3,8.0
841,1994,There Goes My Baby,6.5,6.561867935752528,6.0,99,7.0,7.0,6.5,6.0,6.0,1,7.0
842,1942,Reap the Wild Wind,6.333333333333333,7.566810344827586,6.0,123,7.5,7.0,7.0,6.0,6.0,3,7.0
843,1999,Mansfield Park,6.666666666666667,6.6177194421657095,6.0,112,7.5,7.0,7.5,6.0,7.0,5,8.0
844,2001,La Cienaga,6.5,6.561867935752528,6.0,103,7.0,7.0,7.0,7.0,7.0,24,7.0
846,2004,Enduring Love,6.666666666666667,6.561867935752528,6.0,100,7.2,6.5,7.0,6.0,7.0,16,7.0
848,1994,La Separation,7.0,7.084432717678101,6.0,88,8.0,8.0,7.5,7.0,7.0,3,8.0
849,1990,Mr. & Mrs. Bridge,7.0,6.6177194421657095,6.0,126,7.090909090909091,7.0,7.0,6.0,6.333333333333333,15,7.0
850,2002,Stoked: The Rise and Fall of Gator,6.5,6.561867935752528,6.0,82,8.0,8.0,7.75,6.0,6.0,0,8.0
851,1990,Back to the Future Part III,6.0,6.75021682567216,6.0,118,7.7272727272727275,7.4,6.75,6.0,6.0,15,8.0
852,1989,Disorganized Crime,6.0,6.561867935752528,6.0,98,7.0,6.0,6.25,6.0,6.0,0,7.0
857,1963,The Three Stooges Go Around the World in a Daze,6.0,7.084432717678101,6.0,94,7.0,6.333333333333333,6.25,6.0,6.0,0,7.0
859,1982,Creepshow,5.666666666666667,6.561867935752528,6.0,120,7.3,7.0,6.25,6.0,6.0,2,7.0
862,2002,Tuck Everlasting,6.666666666666667,6.75021682567216,6.0,90,7.0,7.0,6.5,6.5,6.0,4,7.0
865,2005,Elvis by the Presleys,7.0,7.084432717678101,6.0,90,9.0,9.0,7.75,6.0,6.0,0,9.0
868,1996,La Promesse,7.0,7.566810344827586,6.0,90,8.0,8.0,7.75,7.0,7.0,21,8.0
872,1954,Seven Samurai,6.333333333333333,7.14540059347181,6.0,207,8.733333333333333,8.333333333333334,8.5,7.0,7.0,13,9.0
873,2003,Boys Life 4: Four Play,6.5,7.084432717678101,6.0,83,7.0,7.0,7.0,6.0,6.0,0,7.0
875,1998,Zakhm,7.0,7.084432717678101,6.0,125,7.0,7.25,7.25,7.0,7.0,5,8.0
877,1999,A Love Divided,7.0,7.14540059347181,6.0,98,7.0,7.0,7.0,6.0,7.0,9,7.0
879,1976,Mikey and Nicky,6.5,6.561867935752528,6.0,119,7.5,7.0,7.25,6.5,6.0,0,8.0
881,1999,Mating Habits of the Earthbound Human,6.0,6.561867935752528,6.0,88,7.0,7.0,6.25,6.0,6.0,0,7.0
883,1992,Deep Cover,6.0,6.561867935752528,6.0,107,6.666666666666667,7.0,7.0,6.0,6.0,4,7.0
885,2003,The Maldonado Miracle,6.5,6.75021682567216,6.0,99,7.0,7.0,6.5,6.0,6.0,9,7.0
886,2004,Ray,7.0,6.6177194421657095,6.0,152,7.25,8.0,6.25,6.0,6.0,105,8.0
892,1965,The Bedford Incident,6.5,7.516129032258065,6.0,102,6.666666666666667,8.0,7.0,6.5,6.5,0,8.0
894,1999,The Muse,6.0,6.6177194421657095,6.0,97,7.4,7.0,6.25,6.0,6.0,3,6.0
